,SLC44A4,PCAT29,SPDEF,BIRC5,SLC7A13,C5AR2,SPAG5,PTTG1,MLPH,ROPN1,KLK7,AURKA,MELK,FOXC1,ESR1,TPX2,GATA3,FABP7,GATA3-AS1,UBE2C,CCDC170,CT62,GTF2IP7,CNN1,ASF1B,KIFC1,LINC02188,BLACAT1,HJURP,AGR2,EGFR,CDCA8,POLR2F,MIA,TFF3,PRR15,RGMA,RRM2,FAT2,KIRREL3-AS1,SFRP1,KLHL29,CA12,IRX1,PADI2,CYP2B7P,KLK6,FGFBP1,STAC,BUB1,CKAP2L,PIK3C2G,ANXA9,NDC80,FAM171A1,CCNE1,SYNM,ERBB4,LINC01354,PIMREG,ART3,LINC00092,GTSE1,OCA2,CDCA2,CFAP61,PRR11,TTC6,CYP2T1P,SNHG26,OIP5,RERG,GREB1,ABCC8,RARA,E2F8,POTEKP,CNTNAP3,PSAT1,ASPM,SKA1,SGO1,OLAH,GRIA4,TBX19,KCNK5,STX19,NSG1,THSD4,KIF20A,TUBA3E,NEK5,MYBL2,SOX9-AS1,COL17A1,FSIP1,ARHGEF4,AURKB,VGLL1,FERMT1,HMMR,KIF15,ANKRD30A,FAM47E,TOP2A,KIF2C,RAD51,ZP2,MTFR2,CDKN3,NCAPH,E2F2,KCNMB1,NCAPG,KRT17,NEIL3,CLDN19,RNASE7,KIF14,ERBB2,LINC02303,STAC2,SPNS2,GFRA1,TPO,ARMT1,CCNB1,TSLP,CDC25C,GRB7,ACE2,BBOX1,TMEM86A,MAG,RGS22,CDC6,PGAP3,TRPV6,MRPS30-DT,TCAP,ADAMTS9-AS2,ORC6,NUSAP1,ACADSB,FZD9,ORMDL3,PNMT,CFAP99,CCNB2,MAD2L1,MAPT,TRIM29,GSDMB,SLC39A6,PCLAF,TFF1,FOXA1,TTK,CHST3,PDE1C,KIF4A,KIF18A,ATP13A5,LINC01843,NUF2,PGR,PARD6B,KNL1,KRT7,CEP55,ANXA8,LINC02130,SILC1,ABCC11,RAD54L,SRARP,PAK5,PLEKHD1,BCL11A,AR,SPINK8,EXO1,HID1,ECRG4,CDC45,CDH22,STARD3,KIF18B,S100B,MEMO1P1,MIEN1,UBE2T,CDK1,TMEM45B,DSC3,LINC01087,SIDT1,ULBP3,CCNA2,UGT2B28,C11orf91
235,0.011700755,0.014627873,0.032579865,0.010251919,0.0066357004,0.009261839,0.017079746,0.024674568,0.03234808,0.0064272215,0.023512073,0.012904687,0.033172138,0.045406163,0.006465628,0.019213034,0.01223687,0.0002794459,0.00070875586,0.021647861,0.01850372,0.014617823,0.05956588,0.10050513,0.020232955,0.01905322,0.006429337,0.012686905,0.027402978,0.019535024,0.007787307,0.029306106,0.01399689,0.013604174,0.0016730872,0.011599864,0.0336996,0.023770005,0.03058116,0.0009920635,0.03959419,0.0968732,0.009247883,0.013450464,0.017578367,0.0023987344,0.029629536,0.003890402,0.023536697,0.030750051,0.024936242,0.06915818,0.010603899,0.02683113,0.12921885,0.0061586313,0.07207423,0.018542029,0.023574144,0.014887499,0.0001957177,0.013673656,0.02901984,0.002680965,0.029743725,0.005140507,0.0020968025,0.022852305,0.0012151266,0.17368422,0.0669145,0.015887026,0.014645329,0.0206237,0.019152284,0.009771987,0.0018465909,0.15359299,0.015331854,0.02258152,0.015877323,0.014927934,0.0011933174,0.022360248,0.029607698,0.005952669,0.04756871,0.03129384,0.026585095,0.028294325,0.0007153807,0.032441802,0.018707175,0.032593936,0.07406456,0.0066383095,0.028297324,0.03186941,0.001982295,0.020144077,0.041432075,0.026704622,0.008746874,0.04674556,0.008074168,0.019712573,0.045162767,0.0001969667,0.02724595,0.037192293,0.057175696,0.013470043,0.0777635,0.031392407,0.088052526,0.015432098,0.035412263,0.029100528,0.03938491,0.0098808715,0.00041655096,0.028517859,0.15923567,0.008550958,0.11028037,0.0073364195,0.02319441,0.14876033,0.023429181,0.010986989,0.008834898,0.06854691,0.027714822,0.00014801658,0.006015771,0.008298159,0.007824203,0.033634465,0.0020935538,0.00014907203,0.11154599,0.047428973,0.042007066,0.011898521,0.002448355,0.013707871,0.00021902364,0.023255814,0.0532999,0.054009393,0.019176643,0.047170367,0.00236126,0.0041477466,0.05517472,3.995996e-05,0.04818178,0.015873017,0.07332955,0.060785703,0.047162455,0.024538632,0.014888603,0.0012406948,0.016071592,0.0048124427,0.0014789937,0.043478258,0.15157203,0.026931046,0.006970992,0.0,0.008324662,0.01799949,0.030745065,0.0019769096,0.035343036,0.003511769,0.0078077745,0.07522481,0.039102472,0.038381122,0.0418774,0.016552487,0.029362766,0.037005164,0.010787545,0.020468501,0.0065036565,0.05730337,0.0047290265,0.027589453,0.011372868,0.023194993,0.025025744,0.003661592,0.04077827,0.08047945,0.03783213,0.062473167,0.2638889
898,0.29786253,0.12313133,0.1821437,0.017361289,0.012607831,0.21692201,0.048060868,0.06751505,0.09400341,0.00037807185,8.578203e-05,0.052977134,0.041656062,0.0054913154,0.21681136,0.034737166,0.24351121,8.0998814e-07,0.067549884,0.05116767,0.09128911,0.18439591,0.061080266,0.012041231,0.04483382,0.06656866,0.00041671627,0.0018124151,0.052163027,0.22575098,0.001088903,0.07080734,0.00155521,0.0006522549,0.19812493,0.086839534,0.0131462775,0.022929857,0.004272659,0.0,0.001528589,0.015921734,0.14109448,0.0020175697,0.023784744,0.14607999,0.00020285518,0.0,0.010684422,0.055578638,0.05979031,0.005090638,0.08197813,0.057858594,0.031425163,0.0019284602,0.002517345,0.0007935248,0.006844106,0.03704957,5.8715308e-05,0.000911577,0.049156055,0.0,0.024033993,0.025359835,0.002773895,0.087071516,0.005303864,0.017105265,0.10130112,0.016317569,0.13415687,0.018461538,0.042668972,0.03257329,0.0693892,0.005485464,0.0015130119,0.0829645,0.028769169,0.042896364,0.0,0.001863354,0.039230198,0.0010647051,0.0042283298,0.0047480306,0.1717881,0.09337929,0.118855394,0.04259534,0.01655005,0.008148484,0.0056389,0.1396623,0.0034666236,0.060759168,0.00013577363,0.0026680897,0.079543814,0.06276264,0.09189059,0.059763312,0.052112572,0.02774362,0.06373224,0.0001969667,0.048600886,0.037281483,0.0886367,0.012330786,0.020779777,0.05,0.0018050421,0.04989712,0.0031712474,0.0019841269,0.057272874,0.016357949,0.0,0.0007030925,0.017031293,0.122003786,0.070404984,0.0322712,0.0816882,0.0041322317,0.0969116,0.017289793,4.417449e-05,0.0012778386,0.0482723,0.019686205,0.15730429,0.009257483,0.022077266,0.00031271717,0.08467956,0.00014493114,0.020547945,0.066447526,0.104327664,0.039425865,0.0010711553,0.025821177,3.7192694e-05,0.116279066,0.093497254,0.05948861,0.059731964,0.0046522585,0.003848462,0.2518988,0.101822436,0.27433312,0.30007255,0.029822031,0.02679077,0.005397275,0.14187714,0.07442709,0.001713796,0.12903225,0.071500316,0.04545338,0.018737847,0.08810674,0.004819175,0.045945548,0.0035979312,0.1184669,0.0,0.023444386,0.041292638,0.03748221,0.0062370063,0.008352316,0.0017045141,0.2378327,0.00029235493,0.056899637,0.09635729,0.0005147903,0.0514369,0.006024096,0.021730194,0.048896976,0.0011723329,0.051685393,0.016642235,0.08258004,0.021095652,0.0054879095,0.0014324761,0.09298516,0.04426429,0.01369863,0.045926448,0.0,0.0
131,0.004330201,0.002089696,0.12177296,0.07652018,0.0,0.012116992,0.06947476,0.14212163,0.0195903,0.082797736,0.00024174934,0.12146254,0.16704845,0.3271324,0.0005430834,0.118905626,0.0014113691,0.0,0.00021807873,0.13583486,0.007131002,0.00017611835,0.0035335692,0.03837909,0.08263882,0.21182004,0.12424098,0.04213865,0.17067742,0.0001649262,0.008901708,0.14605784,0.2690513,0.11628774,1.1716297e-05,0.00085703464,0.14794467,0.10464949,0.0007121098,0.55158734,0.091796495,0.087665446,0.0052664005,0.06191417,0.19373442,0.00012140833,0.00029160432,0.00066692603,0.022143077,0.12850612,0.16251062,0.0052148,0.014931051,0.1834944,0.17906977,0.009828927,0.047925983,0.0,0.006844106,0.06411775,0.004501507,0.083865084,0.23586024,0.0,0.18722613,0.0037697053,0.010030797,0.00507829,0.008111792,0.06447369,0.3401487,0.00552171,0.002603614,8.3160085e-05,0.023103459,0.0440515,0.00078124995,0.124520026,0.28583315,0.07366092,0.08712173,0.12268359,0.015854074,0.00020703934,0.17986676,0.12711933,0.0058139535,0.0022661055,0.005603448,0.19966337,0.0,0.015601784,0.14572382,0.18650974,0.016426362,0.0025135346,0.066349566,0.18538672,0.08290338,0.004935966,0.13223618,0.26596177,0.0,0.015384616,0.061692376,0.07277897,0.2705181,0.0,0.17120765,0.10256867,0.18574919,0.03853371,0.02227935,0.32088608,0.024882622,0.07355967,0.0005285412,0.0026455026,0.08363408,0.012489521,0.00013885032,0.010951199,0.39441982,0.0006600508,0.013084112,0.008505119,0.10553254,0.005509642,0.14164004,0.034383394,2.2087244e-05,0.0015516612,0.030458469,0.034931913,0.0006503536,0.027196854,0.020057013,0.049131338,0.0006874355,9.109957e-05,0.014677104,0.1810284,0.22240008,0.03201768,0.06901301,0.022051401,4.9590257e-05,0.017441861,0.30006468,0.09697339,0.000262494,0.19083682,0.007044642,0.0077653667,0.25547567,1.997998e-06,0.013521238,0.035894662,0.25718433,0.009378871,0.089413784,0.068748735,0.16988003,0.0,0.16035064,0.00023065554,0.009940486,0.094547965,0.19068961,0.13117786,0.037553407,0.0,0.0003468609,0.00012730871,0.19793537,0.0024513681,0.0,0.0054100226,0.03453016,0.0020825558,0.0022657507,0.16338111,0.07867334,0.00027719478,0.15618493,0.0008605852,0.019659543,0.118376166,0.005303411,0.14382023,0.012327583,0.15998118,0.078061536,0.0032584462,0.057028037,0.00077086146,0.0063640047,0.09075342,0.11126753,0.0,0.027777778
154,0.08082273,0.07330011,0.17306672,0.28593752,0.0398142,0.13579388,0.3072428,0.20021372,0.10901367,0.0,7.798366e-06,0.17268509,0.12318656,0.0038221488,0.041589912,0.20550261,0.27244428,0.0,0.038327336,0.17165223,0.08440401,0.0450863,0.14588593,0.011948032,0.13013354,0.15236694,0.00011906179,0.0013593113,0.3654194,0.1722528,0.015331635,0.27925882,0.0,0.0002795378,0.03743357,0.041516352,0.009172962,0.19940165,0.00047473988,0.0,0.0001907995,0.016497219,0.15919949,0.0010508175,0.012890166,0.012810418,0.0,0.0,0.007897181,0.28693122,0.3036271,0.0006208095,0.06352829,0.21782808,0.015026833,0.0032037324,0.01635259,0.08641485,0.008365019,0.060565047,5.8715308e-05,0.003646308,0.1634587,0.0,0.18403931,0.026045237,0.073912285,0.105903514,0.06898306,0.038157895,0.40520445,0.03095602,0.16057506,0.002993763,0.023210248,0.25236544,0.067187496,0.004388371,0.0038833972,0.46061784,0.10598453,0.22700754,0.0,0.00082815735,0.04330126,0.0005646163,0.010570824,0.0017265566,0.114335366,0.3513145,0.0023505366,0.086181276,0.07245405,0.00558322,0.00011674741,0.41221964,0.008142535,0.15261045,0.0,0.003068303,0.40363795,0.3215399,0.048914712,0.022485208,0.119860575,0.12181064,0.22077028,0.0,0.08578792,0.11559044,0.22396208,0.029888753,0.018637532,0.28164557,0.00024001472,0.18569958,0.0005285412,0.0,0.56394166,0.0092869075,0.0016662038,2.6632293e-05,0.011146497,0.08919926,0.11588785,0.0711399,0.2454708,0.0013774105,0.20766772,0.015070324,0.00015461071,0.00018254838,0.027714822,0.0050325636,0.025201203,0.02507035,0.005016393,0.0016678248,0.02493516,4.5549787e-05,0.009784736,0.30030525,0.43767938,0.06397421,0.0004590666,0.006735571,8.265043e-05,0.14825581,0.2693303,0.3524091,0.016755866,0.0003415582,0.0019568452,0.07828804,0.4402274,0.024303647,0.34880397,0.06938432,0.0278171,0.0046894355,0.42695662,0.29223278,0.0027849185,0.045905706,0.31622684,0.0032918248,0.022503093,0.39245456,0.054344904,0.3164398,0.0,0.17421603,0.0006937218,0.02848777,0.2241921,0.073382884,0.0,0.0060744113,0.00087974925,0.10304438,0.0006577986,0.39994022,0.14336376,0.0009503821,0.15910037,0.0,0.009918957,0.09779395,0.0005303411,0.074157305,0.006510828,0.2279661,0.15736698,0.06495456,7.743114e-05,0.11871266,0.25338468,0.0102739725,0.22159658,0.00018665422,0.0
876,0.074281365,0.016235331,0.20486562,0.06539247,0.050431322,0.13231198,0.13821112,0.098601125,0.13459806,0.0,0.00021055588,0.17942043,0.12428947,0.0074991533,0.07931953,0.15659392,0.14268841,1.6199763e-06,0.02573329,0.21381089,0.17237352,0.07942937,0.017667845,0.009618073,0.079827294,0.23428403,0.00041671627,0.0036248302,0.14689109,0.059947763,0.00089692016,0.22726412,0.002332815,0.0013045098,0.043720536,0.04428677,0.010889827,0.14141104,0.005143015,0.0,0.0007105637,0.017264532,0.16181861,0.0013870791,0.016098386,0.006508223,0.000253569,5.557717e-05,0.005729328,0.1650218,0.22230093,0.002731562,0.19519734,0.12678027,0.021586167,0.014463453,0.00092877843,0.039517537,0.0045627374,0.0828963,9.785885e-05,0.000911577,0.19558781,0.0,0.09985394,0.030843044,0.0073770313,0.166314,0.017586494,0.011842106,0.33921933,0.072546445,0.41731402,0.056216218,0.047757674,0.17031178,0.072585225,0.0016456391,0.0023451685,0.111823685,0.07884381,0.0660604,0.0,0.0020703934,0.07660991,0.011163272,0.0010570824,0.0033452034,0.2003476,0.13714333,0.00040878897,0.10153542,0.13990502,0.0018107742,0.004961765,0.15622585,0.0039503383,0.12177744,0.0013034269,0.003335112,0.13440162,0.12457639,0.008763012,0.06627219,0.120445184,0.10386566,0.36955523,0.0,0.18298969,0.039778806,0.22582963,0.035451014,0.015745502,0.20607595,0.0025579652,0.12088477,0.002642706,0.0033068783,0.23725091,0.02847289,0.0009719522,0.00012250854,0.040016614,0.0056401337,0.21246105,0.10764858,0.14302543,0.0,0.18068866,0.020943947,0.00013252346,0.0028294998,0.04330192,0.014357609,0.007885537,0.04392108,0.02776137,0.006045865,0.0010311534,0.00016977648,0.012720156,0.2350317,0.32716936,0.10540937,0.0019892885,0.030252004,0.0001735659,0.17732558,0.22541249,0.2772656,0.035188776,0.0030504682,0.0040832837,0.12976797,0.49038622,0.0063776094,0.2279373,0.06782107,0.028737258,0.0049548754,0.27588087,0.19935104,0.0,0.06575682,0.10008218,0.010667106,0.026504036,0.25546354,0.13365039,0.21049127,0.006071509,0.034843206,0.0010405828,0.012133499,0.125,0.036098372,0.0062370063,0.14265375,0.0019244514,0.09963766,0.018637627,0.16920549,0.18419392,0.00039599254,0.13890046,0.0103270225,0.028469501,0.15021606,0.0010327694,0.06741573,0.0141404625,0.17090397,0.09699939,0.008832104,0.0016492833,0.06908846,0.09505472,0.008561644,0.16757582,0.0,0.0
59,0.06315643,0.0048223757,0.19054285,0.016382463,0.00199071,0.13231198,0.028797995,0.038566153,0.07022099,0.0,0.0,0.018394839,0.033596333,0.007668489,0.07959841,0.01976637,0.20956829,3.482949e-05,0.07725439,0.03323712,0.01672097,0.017435716,0.031297326,0.005796939,0.04699267,0.061452515,0.00017859269,0.0,0.032132424,0.32124132,0.00022647982,0.0556816,0.0,0.00018635855,0.06345546,0.07278815,0.0031884627,0.03747874,3.9561655e-05,0.0,4.8248152e-05,0.007289469,0.109439746,0.00046235972,0.0021961024,0.000272249,0.0,0.0,0.0024775472,0.017868273,0.031170305,0.0001241619,0.31274372,0.041327566,0.008944543,0.0034836703,0.0003095928,0.037375018,0.0015209125,0.03434275,1.957177e-05,0.003646308,0.053153686,0.0,0.012747312,0.033241946,0.00070439454,0.054485824,8.210314e-05,0.005263158,0.084572494,0.11538545,0.08802763,0.055051975,0.011514586,0.010547541,0.0071022725,0.002742732,0.0007312891,0.014136031,0.0336545,0.028311599,0.0,0.0,0.0070318277,0.007904629,0.0005285412,0.0010790979,0.081117906,0.032943252,0.016249362,0.08073304,0.03184933,0.0034706504,0.00022182008,0.000644496,0.0004030958,0.048710972,0.0,0.0,0.030604878,0.02792463,0.013346245,0.043195266,0.013809916,0.014025514,0.08459423,0.0,0.018409427,0.009275775,0.028875163,0.033306528,0.010925449,0.035569623,3.6166603e-05,0.031893004,0.0005285412,0.0,0.015063549,0.006180095,0.0,6.39175e-05,0.015508169,0.06695885,0.0211838,0.01693484,0.022950687,0.0,0.046148386,0.00600851,2.2087244e-05,0.00045637094,0.02008032,0.0026642985,0.0002438826,0.011751727,0.023172997,0.0002084781,0.012748805,0.00012836758,0.0019569471,0.034984738,0.04349746,0.018747598,0.00061208877,0.02310551,3.7192694e-05,0.10755814,0.030815272,0.053922422,0.057515346,4.7111476e-05,0.0015002479,0.0074999603,0.06821602,0.009396585,0.09386818,0.0064333817,0.0069719707,0.0034507166,0.0383536,0.02494423,0.0,0.19851117,0.015341064,0.0034512903,0.044729244,0.024039568,0.009770167,0.031518202,0.0,0.06271777,0.0,0.0035646434,0.052513465,0.13071327,0.001039501,0.026860287,0.00032990598,0.06753259,0.00021926619,0.037485063,0.10494936,0.00031679403,0.07351104,0.0008605852,0.014719454,0.023993632,0.0002512142,0.011235955,0.016326277,0.03549906,0.014850731,0.0014148518,1.5486228e-05,0.004336096,0.06659911,0.0017123288,0.033081118,1.8665422e-05,0.0
1065,0.1193454,0.12682848,0.22296062,0.0051688906,0.03782349,0.19972146,0.015923975,0.018554498,0.23250575,0.0,2.3395098e-05,0.012791488,0.017816238,0.0025884174,0.25024402,0.011312635,0.26812008,8.0998814e-07,0.026605604,0.009140208,0.25647017,0.2150405,0.16860172,0.0043430445,0.03142886,0.033519555,5.9530896e-05,0.0,0.026568368,0.13949458,0.00026547638,0.036396295,0.002332815,0.00018635855,0.08076981,0.043290216,0.006818405,0.01317596,0.00067254814,0.0,0.00064257765,0.009591406,0.14125992,0.0007145559,0.009930202,0.057253227,0.0,0.0,0.0024775472,0.015790567,0.018843865,0.0006208095,0.21573943,0.027212614,0.022778772,0.0005598755,0.0009541549,0.06906311,0.005323194,0.013703265,1.957177e-05,0.002734731,0.01806337,0.000297885,0.024166778,0.061686087,0.0009883365,0.2765552,0.0033333881,0.005263158,0.053903345,0.07469916,0.27057776,0.31758836,0.036387023,0.007755545,0.013352272,0.010970928,0.00017651804,0.015671575,0.015470212,0.01578586,0.0,0.00020703934,0.025906734,0.015889917,0.006342495,0.0012949174,0.23905727,0.03198141,0.0074603986,0.2469044,0.006562013,0.0034706504,0.0010624015,0.05961588,0.0038697196,0.020857625,0.0,0.0006670224,0.042875707,0.04242917,0.13092875,0.25029585,0.009497074,0.011297263,0.02796882,9.848335e-05,0.021354932,0.010256868,0.034621466,0.013738104,0.011461012,0.024810128,0.00035509028,0.03292181,0.0010570824,0.00066137564,0.023536796,0.020239787,0.00027770063,2.1305834e-05,0.022639157,0.22628191,0.14080997,0.04977154,0.042895444,0.011019284,0.028753992,0.019962966,0.0,0.0,0.03972325,0.0047365306,0.0420291,0.0041250964,0.021666367,0.0021195274,0.09620973,7.867691e-05,0.008806262,0.028645221,0.037204683,0.039705418,0.0004590666,0.01966626,2.4795128e-05,0.37209302,0.021352313,0.030787963,0.2599128,0.00057711557,0.00555744,0.08878222,0.059689015,0.027086858,0.34235117,0.010401635,0.007998301,0.004777916,0.04482382,0.026972217,0.0,0.20843673,0.022007123,0.13380015,0.029450238,0.033356335,0.026890365,0.022639835,0.0006746121,0.041811846,0.0013874436,0.019194234,0.024910234,0.11110233,0.0,0.012813211,0.0010996866,0.27320006,0.016810408,0.03270609,0.11081624,0.00047519105,0.01811745,0.0017211704,0.011508782,0.023425063,0.0007257299,0.026966292,0.008380684,0.037382297,0.01896324,0.04115932,7.743114e-05,0.031508964,0.1343332,0.0051369863,0.012082821,0.0015118992,0.0
554,0.030645384,0.12441729,0.118251204,0.023938315,0.02853351,0.25257662,0.03980994,0.16563047,0.068894535,0.0,0.00085782027,0.052580938,0.044116396,0.0015965939,0.2939182,0.04060867,0.22996308,8.0998814e-07,0.02578781,0.041327734,0.13075551,0.2495597,0.064613834,0.011090607,0.05989557,0.06945016,0.00035718537,0.0045310375,0.07261093,0.10211648,0.00056095,0.07553412,0.005443235,0.0013976891,0.016002119,0.05180077,0.004169528,0.05567509,0.008466194,0.0009920635,0.0003903714,0.011893343,0.45659623,0.003656845,0.003733374,0.0036569661,0.0009382052,0.0,0.0021678538,0.068824016,0.06531595,0.002731562,0.12496434,0.08189216,0.012522361,0.0035769828,0.004801226,0.07411522,0.0022813687,0.0417865,0.00029357654,0.005469462,0.043381702,0.0,0.06028416,0.030843044,0.0032325704,0.049724925,0.0073236013,0.011842106,0.26022306,0.03658537,0.17882866,0.05596674,0.044985816,0.028695516,0.040767044,0.02578168,0.0008069397,0.03134315,0.055502784,0.025566231,0.0,0.0016563147,0.015544042,0.0077755735,0.0015856237,0.0026977446,0.22618186,0.18090735,0.0010219724,0.019316493,0.015136136,0.0036215484,0.012246803,0.079273015,0.005240245,0.039901543,5.4309454e-05,0.0050693704,0.25797603,0.046766978,0.027628502,0.09704142,0.034833632,0.03250845,0.09491059,0.0,0.03718704,0.027381375,0.058324955,0.020171558,0.01756641,0.0521519,0.006513276,0.068415634,0.005285412,0.0066137565,0.052879337,0.012575742,0.0,0.00017577312,0.012877319,0.055183545,0.053582553,0.06258954,0.12823951,0.009641874,0.21512246,0.011771775,0.0001987852,0.0051113544,0.054157227,0.008436945,0.009999187,0.015029419,0.033941977,0.0026059763,0.29087898,8.695869e-05,0.0009784736,0.081944115,0.17956501,0.043400776,0.0012241775,0.02307871,4.1325216e-06,0.2616279,0.08670334,0.06009741,0.15717557,0.0029915788,0.002817857,0.043490995,0.19779302,0.00085913914,0.21606499,0.027116403,0.011112683,0.0038046364,0.104069225,0.09166498,0.0013924593,0.45781636,0.031321343,0.11840033,0.012951505,0.096043244,0.13832194,0.03795502,0.0071958625,0.06271777,0.0003468609,0.063468285,0.061490126,0.0031630555,0.004158004,0.007972665,0.0009897179,0.17322531,7.308873e-05,0.07959976,0.08175554,0.0004355918,0.05810079,0.0017211704,0.01798441,0.04639527,0.0007257299,0.051685393,0.014295852,0.07080979,0.020638708,0.010461327,0.00092917366,0.06195799,0.15334414,0.05479452,0.045515865,0.0006532897,0.013888889
510,0.11579832,0.35331938,0.14372863,0.010955987,0.02256138,0.42653203,0.025651725,0.06129784,0.1812744,0.0010081916,0.0007798366,0.07459815,0.023415627,0.008249069,0.37690353,0.036981247,0.21588442,1.6199763e-06,0.033529606,0.03581737,0.2626176,0.087883055,0.09591116,0.041622397,0.049251933,0.029755954,0.0018454578,0.0045310375,0.07177633,0.14829582,0.0021073122,0.051332954,0.00311042,0.0046589635,0.08723955,0.0778905,0.028009418,0.04278601,0.03880998,0.0,0.0031514815,0.04565509,0.1425378,0.007818082,0.01115238,0.1930503,0.002003195,5.557717e-05,0.030195106,0.0540723,0.061348826,0.0069530667,0.23105088,0.03484232,0.1468694,0.006096423,0.004664193,0.20422684,0.0045627374,0.02740653,3.914354e-05,0.002734731,0.034201954,0.00238308,0.044217236,0.06237149,0.0015944435,0.13499789,0.016601257,0.025,0.08828996,0.19643511,0.1293317,0.105031185,0.030522937,0.015045757,0.36981532,0.04991772,0.0022190842,0.030620541,0.018184286,0.018359642,0.00017047391,0.0076604555,0.06069578,0.01472842,0.0036997886,0.01489155,0.18286985,0.09033344,0.0039856923,0.15577018,0.018272124,0.013882602,0.057533126,0.0562645,0.046114154,0.027205598,0.00024439255,0.025480255,0.065107554,0.032397993,0.3076737,0.14970414,0.020709358,0.016062096,0.050206326,0.0001969667,0.06001473,0.031751692,0.04697601,0.011392574,0.061910883,0.040126584,0.02601365,0.036522634,0.058139533,0.011243386,0.046289034,0.01601115,0.0,0.00033556687,0.018208252,0.11036709,0.026168223,0.05740956,0.09842392,0.024793388,0.085552,0.010631383,6.626173e-05,0.0050200806,0.04457434,0.007400829,0.23624095,0.008522001,0.027581602,0.009068797,0.13992438,7.867691e-05,0.012720156,0.10847617,0.0624862,0.08155991,0.00030604439,0.036683846,1.6530086e-05,0.14244185,0.062762864,0.049834754,0.25421083,0.022672398,0.019972865,0.097066745,0.047650892,0.0955023,0.32189342,0.019179896,0.095271796,0.0220315,0.08224197,0.045021296,0.03416881,0.44540942,0.1468359,0.014158263,0.057091508,0.05095468,0.012253571,0.035217524,0.11108613,0.09059233,0.0003468609,0.03529389,0.023563735,0.011149771,0.031185031,0.04071754,0.007917743,0.24435724,0.00694343,0.051523294,0.09222786,0.004395517,0.03769263,0.119621344,0.014323936,0.02217421,0.0020934516,0.14382023,0.012296505,0.074576266,0.02381194,0.0029583264,0.013101349,0.6413567,0.28029996,0.049657535,0.0269224,0.0064769015,0.0
691,0.00131288,0.0016074586,0.021439938,0.07059571,0.0,0.007938718,0.05464235,0.18214494,0.002928221,0.21235035,0.052124277,0.08274848,0.10214643,0.0982631,0.0010311245,0.091776825,0.0115962485,0.0064628953,0.0003271181,0.1401207,0.019118462,0.00052835507,0.0010095912,0.0065052467,0.07937544,0.15801235,0.47160375,0.13774355,0.15231603,0.0005355251,0.0052285343,0.18926072,0.38102645,0.19875139,0.00010310342,0.0010762761,0.16663398,0.038544293,0.046959683,0.14087303,0.12320823,0.09437943,0.012965342,0.06641167,0.2581948,8.461793e-05,0.137016,0.055299282,0.16165996,0.09879493,0.11674695,0.047305685,0.014645746,0.16912512,0.38628504,0.012939347,0.09434461,0.0059249853,0.112547524,0.12011504,0.023603553,0.07839563,0.2016583,0.0029788502,0.18815564,0.0041124057,0.011789053,0.000740584,0.0005418808,0.41973686,0.08178439,0.013282243,0.0075561404,8.3160085e-05,0.0075726975,0.09384209,0.00014204545,0.11300056,0.27365342,0.12717912,0.04410368,0.06880576,0.006051824,0.000621118,0.25203553,0.1192631,0.053911205,0.038523793,0.02070356,0.120711766,0.0006131835,0.039623573,0.034314614,0.6657613,0.0058490457,0.000644496,0.07521767,0.16426998,0.062075704,0.27494663,0.14970405,0.09407618,3.2276286e-05,0.115384616,0.04554404,0.084191516,0.075653374,9.848335e-05,0.13880706,0.049768105,0.088493034,0.045771345,0.06276778,0.17240506,0.03987861,0.1424897,0.011627907,0.007936507,0.16491449,0.01090498,0.0,0.0008522334,0.11748823,0.00011880914,0.0024922118,0.012463619,0.14769681,0.13223141,0.08910188,0.018601855,0.0025179458,0.058963127,0.012724164,0.0,0.0021136492,0.018994628,0.020707604,0.0299861,0.0033121894,0.00015735382,0.022504892,0.19535102,0.08456613,0.016720831,0.124101,0.014583316,3.7192694e-05,0.0058139535,0.15787771,0.17698729,0.014641331,0.2817973,0.008010019,0.009310485,0.11971242,1.1987988e-05,0.0012092164,0.055495434,0.4409329,0.01044063,0.1463985,0.17197323,0.011246786,0.012406948,0.12601587,0.00019648434,0.004413411,0.04980446,0.25430378,0.16839302,0.44816732,0.0,0.0027748873,0.0007736452,0.11153501,0.00011861458,0.0155925155,0.0007593014,0.11733656,0.012952776,0.0005116211,0.18010752,0.03344004,0.0021383597,0.18804665,0.008605852,0.016883167,0.12554014,0.3803104,0.08764045,0.015015825,0.10979284,0.090678304,0.009603841,0.00025552275,0.00038543073,0.0020672882,0.25342464,0.1311514,1.8665422e-05,0.44444445
